temperature,humidity,tvoc,ecodua,rawhdua,rawethanol,pressure,nckosonglima,ncsatu,firealarm
19.085,47.37,1199,400,12912,19439,938.706,11.71,1.826,1
19.089,47.32,1186,405,12913,19436,938.698,11.7,1.825,1
19.093,47.3,1168,404,12910,19431,938.704,11.78,1.836,1
19.097,47.31,1230,424,12895,19424,938.704,11.89,1.854,1
19.1,48.02,1279,440,12894,19409,938.699,11.98,1.868,1
19.104,48.89,1241,429,12896,19418,938.702,12.1,1.887,1
19.108,49.69,1245,420,12899,19419,938.704,12.15,1.894,1
19.111,50.34,1224,424,12899,19422,938.693,12.24,1.909,1
19.115,50.83,1268,424,12900,19420,938.698,12.15,1.895,1
19.119,51.27,1231,421,12899,19415,938.701,12.05,1.879,1
19.122,51.58,1212,415,12902,19426,938.706,11.99,1.87,1
19.126,51.89,1216,420,12904,19426,938.705,12.07,1.883,1
19.13,52.18,1208,414,12903,19428,938.706,12.11,1.888,1
19.133,52.36,1218,427,12901,19422,938.716,11.97,1.866,1
19.137,52.57,1195,408,12910,19435,938.716,11.91,1.858,1
19.141,52.66,1189,401,12908,19427,938.718,11.9,1.856,1
19.144,52.84,1174,400,12914,19438,938.709,11.71,1.826,1
19.148,52.91,1212,408,12910,19430,938.71,11.69,1.823,1
19.152,53.02,1187,402,12911,19433,938.712,11.72,1.828,1
19.155,53.11,1155,400,12910,19438,938.704,11.71,1.826,1
19.159,53.19,1237,417,12900,19423,938.705,11.79,1.838,1
19.163,53.25,1191,400,12908,19429,938.697,11.77,1.835,1
19.166,53.35,1174,405,12907,19432,938.695,11.6,1.809,1
19.17,53.42,1220,409,12908,19427,938.689,11.47,1.788,1
19.174,53.5,1178,400,12911,19438,938.698,11.42,1.781,1
19.177,53.48,1189,400,12914,19436,938.695,11.54,1.8,1
19.181,53.58,1191,410,12911,19441,938.693,11.81,1.842,1
19.184,53.66,1182,404,12916,19434,938.706,12.07,1.881,1
19.188,53.68,1164,401,12908,19440,938.704,12.53,1.954,1
19.192,53.7,1174,410,12912,19430,938.683,12.84,2.002,1
19.195,53.76,1222,404,12911,19428,938.688,13.51,2.106,1
19.199,53.83,1197,413,12905,19430,938.687,13.75,2.144,1
19.203,53.88,1164,408,12902,19432,938.685,13.96,2.177,1
19.206,53.9,1107,400,12920,19452,938.692,14.63,2.281,1
19.21,53.12,1086,400,12919,19455,938.689,14.86,2.317,1
19.213,52.19,1141,400,12919,19444,938.693,14.82,2.311,1
19.217,51.37,1145,400,12912,19442,938.69,14.67,2.287,1
19.221,50.66,1126,400,12921,19451,938.695,14.33,2.235,1
19.224,50.15,1157,400,12908,19440,938.699,14.19,2.213,1
19.228,49.72,1159,400,12914,19441,938.701,14.13,2.203,1
19.231,49.36,1220,406,12909,19423,938.704,14.01,2.185,1
19.235,49.06,1203,410,12911,19420,938.698,13.73,2.141,1
19.239,48.87,1201,400,12909,19425,938.708,13.43,2.094,1
19.242,48.64,1187,406,12913,19426,938.708,13.3,2.074,1
19.246,48.52,1182,400,12913,19431,938.705,13.09,2.041,1
19.249,48.34,1180,405,12909,19434,938.695,12.51,1.951,1
19.253,48.24,1203,400,12908,19435,938.691,12.22,1.905,1
19.257,48.09,1172,400,12915,19439,938.703,11.63,1.813,1
19.26,48.06,1205,400,12909,19434,938.703,11.35,1.769,1
19.264,47.92,1172,400,12910,19436,938.709,10.86,1.694,1
19.267,47.87,1205,400,12905,19430,938.707,10.65,1.661,1
19.271,47.77,1182,401,12908,19435,938.695,10.47,1.633,1
19.274,47.75,1143,400,12915,19447,938.703,10.11,1.576,1
19.278,47.69,1143,400,12915,19438,938.702,9.98,1.556,1
19.281,47.67,1143,400,12917,19441,938.696,9.89,1.542,1
19.285,47.57,1187,410,12909,19433,938.684,9.86,1.538,1
19.289,47.59,1174,400,12914,19442,938.691,9.91,1.546,1
19.292,47.45,1140,405,12912,19437,938.693,9.94,1.55,1
19.296,47.45,1157,409,12908,19439,938.696,10.05,1.567,1
19.299,47.39,1180,406,12917,19441,938.698,10.11,1.577,1
19.303,47.37,1176,400,12914,19440,938.7,10.21,1.592,1
19.306,47.35,1161,400,12913,19435,938.693,10.24,1.597,1
19.31,47.29,1210,401,12909,19438,938.696,10.29,1.604,1
19.313,47.28,1262,440,12889,19408,938.697,10.3,1.607,1
19.317,48.01,1247,436,12889,19405,938.694,10.89,1.699,1
19.32,48.94,1281,444,12890,19410,938.696,11.19,1.745,1
19.324,49.67,1272,434,12898,19415,938.697,11.56,1.802,1
19.327,50.34,1230,419,12900,19425,938.697,11.64,1.815,1
19.331,50.84,1222,425,12902,19426,938.693,11.8,1.84,1
19.335,51.28,1231,420,12900,19425,938.698,11.8,1.84,1
19.338,51.62,1205,410,12899,19420,938.694,11.98,1.868,1
19.342,51.93,1243,410,12900,19420,938.7,12.14,1.894,1
19.345,52.2,1182,409,12906,19435,938.702,12.25,1.911,1
19.349,52.35,1203,420,12902,19421,938.702,12.6,1.965,1
19.352,52.53,1182,420,12910,19430,938.711,12.76,1.99,1
19.356,52.67,1191,416,12901,19429,938.698,12.93,2.016,1
19.359,52.82,1184,410,12909,19441,938.692,13,2.027,1
19.363,52.95,1153,413,12911,19439,938.697,12.92,2.015,1
19.366,53.01,1195,419,12898,19426,938.704,12.71,1.982,1
19.37,53.12,1245,432,12900,19425,938.702,12.33,1.923,1
19.373,53.2,1155,410,12905,19439,938.688,12.16,1.896,1
19.377,53.27,1182,416,12907,19436,938.684,11.71,1.826,1
19.38,53.37,1172,411,12908,19438,938.69,11.45,1.786,1
19.383,53.43,1230,415,12905,19435,938.695,11.12,1.734,1
19.387,53.47,1187,410,12904,19431,938.7,10.84,1.69,1
19.39,53.54,1207,412,12903,19426,938.704,10.37,1.617,1
19.394,53.63,1178,400,12912,19436,938.685,10.32,1.609,1
19.397,53.63,1178,408,12912,19441,938.685,10.38,1.619,1
19.401,53.68,1195,410,12907,19428,938.689,10.38,1.618,1
19.404,53.71,1176,400,12910,19435,938.696,10.32,1.609,1
19.408,53.73,1186,402,12908,19434,938.7,10.43,1.626,1
19.411,53.82,1214,406,12909,19422,938.702,10.56,1.647,1
19.415,53.82,1151,400,12906,19437,938.699,10.75,1.676,1
19.418,53.86,1130,400,12919,19438,938.688,10.86,1.693,1
19.422,53.07,1138,400,12920,19450,938.695,11.09,1.73,1
19.425,52.17,1132,400,12924,19453,938.698,11.11,1.733,1
19.428,51.33,1126,400,12918,19456,938.691,11.21,1.748,1
19.432,50.66,1170,400,12914,19433,938.697,11.39,1.775,1
19.435,50.11,1157,400,12913,19433,938.694,11.56,1.802,1
19.439,49.63,1174,400,12914,19443,938.699,11.58,1.805,1
19.442,49.34,1224,402,12910,19426,938.713,11.42,1.781,1
19.446,49.02,1214,400,12910,19436,938.707,11.53,1.798,1
19.449,48.86,1201,401,12908,19424,938.705,11.51,1.794,1
19.452,48.66,1163,400,12910,19436,938.701,11.56,1.803,1
19.456,48.52,1189,400,12919,19443,938.705,11.61,1.81,1
19.459,48.32,1193,407,12912,19429,938.714,11.6,1.809,1
19.463,48.24,1191,403,12905,19421,938.712,11.58,1.806,1
19.466,48.1,1178,400,12913,19436,938.717,11.74,1.83,1
19.469,48.07,1218,410,12911,19426,938.711,11.65,1.816,1
19.473,47.95,1197,400,12911,19428,938.723,11.52,1.797,1
19.476,47.91,1176,400,12912,19435,938.715,11.54,1.799,1
19.48,47.81,1210,402,12915,19435,938.715,11.38,1.775,1
19.483,47.7,1176,411,12912,19432,938.713,11.28,1.759,1
19.486,47.7,1193,404,12905,19429,938.725,11.28,1.758,1
19.49,47.66,1203,404,12908,19430,938.72,11.31,1.764,1
19.493,47.62,1195,404,12906,19425,938.709,11.39,1.776,1
19.496,47.58,1201,407,12906,19432,938.719,11.48,1.79,1
19.5,47.49,1182,413,12908,19430,938.721,11.33,1.767,1
19.503,47.45,1174,412,12909,19433,938.715,11.29,1.76,1
19.507,47.43,1187,406,12908,19435,938.715,11.16,1.74,1
19.51,47.39,1226,412,12907,19424,938.705,11.17,1.742,1
19.513,47.36,1216,408,12903,19420,938.705,11.16,1.74,1
19.517,47.34,1203,413,12907,19421,938.703,11.14,1.737,1
19.52,47.32,1329,439,12891,19410,938.712,11.19,1.745,1
19.523,48.03,1268,431,12894,19410,938.714,11.14,1.737,1
19.527,48.96,1323,431,12897,19404,938.72,10.99,1.713,1
19.53,49.73,1320,438,12900,19412,938.728,11.03,1.72,1
19.533,50.35,1304,430,12896,19409,938.724,11.08,1.727,1
19.537,50.89,1289,429,12899,19409,938.73,11.07,1.727,1
19.54,51.3,1249,426,12902,19408,938.733,10.98,1.713,1
19.543,51.67,1245,414,12905,19421,938.734,10.87,1.696,1
19.547,51.93,1239,415,12906,19417,938.741,10.75,1.676,1
19.55,52.2,1283,429,12906,19423,938.73,10.7,1.668,1
19.553,52.4,1260,416,12901,19417,938.739,10.75,1.676,1
19.557,52.54,1243,420,12905,19432,938.744,10.7,1.668,1
19.56,52.69,1230,410,12905,19426,938.75,10.58,1.649,1
19.563,52.81,1245,400,12903,19420,938.741,10.35,1.614,1
19.567,52.96,1258,420,12907,19416,938.739,10.29,1.604,1
19.57,52.99,1214,411,12901,19416,938.728,10.24,1.597,1
19.573,53.11,1256,417,12902,19414,938.735,10.25,1.599,1
19.577,53.2,1243,413,12901,19414,938.729,10.08,1.571,1
19.58,53.28,1224,400,12909,19423,938.73,10.07,1.57,1
19.583,53.34,1233,421,12907,19423,938.733,10.05,1.568,1
19.586,53.38,1226,408,12913,19421,938.747,9.95,1.552,1
19.59,53.49,1187,407,12909,19430,938.755,9.97,1.555,1
19.593,53.52,1208,408,12910,19423,938.743,10.02,1.562,1
19.596,53.61,1205,406,12912,19429,938.744,10.18,1.588,1
19.6,53.6,1245,413,12904,19417,938.745,10.29,1.604,1
19.603,53.69,1251,405,12902,19420,938.742,10.4,1.622,1
19.606,53.73,1258,417,12905,19421,938.735,10.56,1.647,1
19.609,53.77,1247,412,12899,19415,938.732,10.67,1.664,1
19.613,53.8,1233,418,12902,19410,938.739,10.9,1.7,1
19.616,53.82,1256,418,12902,19421,938.727,11.18,1.743,1
19.619,53.9,1178,400,12917,19433,938.731,11.7,1.825,1
19.622,53.12,1149,400,12923,19447,938.728,11.84,1.847,1
19.626,52.18,1186,400,12916,19435,938.726,12.1,1.887,1
19.629,51.34,1189,400,12913,19436,938.732,12.22,1.905,1
19.632,50.7,1178,400,12911,19432,938.726,12.38,1.93,1
19.635,50.16,1187,408,12908,19426,938.714,12.53,1.954,1
19.639,49.71,1172,400,12913,19436,938.722,12.87,2.007,1
19.642,49.33,1228,400,12911,19420,938.723,12.9,2.012,1
19.645,49.11,1245,410,12909,19417,938.718,12.9,2.012,1
19.648,48.8,1243,406,12908,19424,938.714,12.75,1.988,1
19.652,48.7,1224,400,12907,19420,938.714,12.85,2.004,1
19.655,48.49,1228,400,12909,19421,938.715,13.17,2.053,1
19.658,48.35,1224,403,12914,19429,938.716,13.31,2.076,1
19.661,48.24,1228,403,12913,19424,938.701,13.31,2.075,1
19.664,48.12,1247,408,12905,19423,938.702,13.23,2.063,1
19.668,48.02,1195,400,12914,19433,938.703,13.13,2.047,1
19.671,47.95,1218,405,12910,19427,938.707,13.15,2.05,1
19.674,47.87,1199,400,12912,19421,938.708,13.29,2.073,1
19.677,47.79,1247,411,12906,19425,938.698,13.55,2.113,1
19.68,47.72,1208,400,12916,19427,938.7,13.8,2.152,1
19.684,47.65,1195,400,12909,19424,938.704,13.96,2.177,1
19.687,47.69,1214,400,12910,19425,938.709,14.04,2.189,1
19.69,47.62,1216,410,12910,19426,938.709,14.04,2.189,1
19.693,47.54,1247,411,12910,19414,938.706,13.94,2.174,1
19.696,47.45,1251,420,12905,19424,938.714,13.85,2.159,1
19.7,47.43,1249,402,12903,19410,938.72,13.66,2.13,1
19.703,47.38,1210,400,12913,19424,938.72,13.46,2.099,1
19.706,47.35,1231,401,12913,19425,938.721,13.17,2.053,1
19.709,47.31,1203,404,12913,19430,938.724,12.69,1.979,1
19.712,47.29,1230,404,12905,19418,938.728,12.51,1.951,1
19.715,47.29,1272,426,12898,19412,938.731,11.99,1.87,1
19.718,48,1249,434,12896,19416,938.726,11.93,1.861,1
19.722,48.89,1289,433,12899,19406,938.718,11.76,1.834,1
19.725,49.72,1270,425,12902,19414,938.724,11.65,1.816,1
19.728,50.35,1264,429,12895,19411,938.715,11.25,1.754,1
19.731,50.86,1254,424,12900,19411,938.71,11.04,1.722,1
19.734,51.3,1231,413,12904,19415,938.714,10.62,1.657,1
19.737,51.65,1283,416,12904,19419,938.711,10.36,1.616,1
19.74,51.9,1210,410,12903,19418,938.708,9.8,1.528,1
19.744,52.19,1218,415,12909,19426,938.72,9.65,1.504,1
19.747,52.35,1210,412,12905,19415,938.715,9.54,1.487,1
19.75,52.55,1268,419,12899,19416,938.709,9.56,1.49,1
19.753,52.7,1258,420,12903,19415,938.705,9.78,1.525,1
19.756,52.79,1222,408,12910,19430,938.713,9.92,1.547,1
19.759,52.96,1220,413,12906,19418,938.717,10.14,1.581,1
19.762,53.02,1243,407,12906,19424,938.721,10.32,1.609,1
19.765,53.12,1254,413,12903,19419,938.72,10.41,1.624,1
19.768,53.22,1214,401,12906,19421,938.721,10.75,1.677,1
19.772,53.28,1245,417,12906,19417,938.719,11.01,1.717,1
19.775,53.35,1253,408,12908,19411,938.719,11.73,1.829,1
19.778,53.4,1208,407,12909,19422,938.718,12.02,1.875,1
19.781,53.46,1235,406,12909,19421,938.716,12.3,1.919,1
19.784,53.54,1233,401,12909,19422,938.719,12.27,1.914,1
19.787,53.6,1237,412,12905,19416,938.716,12.03,1.876,1
19.79,53.64,1235,409,12910,19424,938.719,11.89,1.855,1
19.793,53.66,1214,409,12911,19425,938.729,11.69,1.824,1
19.796,53.74,1258,419,12908,19417,938.726,11.62,1.813,1
19.799,53.75,1266,414,12905,19411,938.731,11.91,1.857,1
19.802,53.83,1222,408,12908,19419,938.733,11.96,1.864,1
19.805,53.85,1235,406,12904,19412,938.727,12.02,1.874,1
19.808,53.87,1132,400,12926,19449,938.721,11.99,1.869,1
19.811,53.13,1141,400,12917,19429,938.712,12.03,1.876,1
19.814,52.23,1157,400,12921,19440,938.717,11.89,1.855,1
19.817,51.34,1176,400,12917,19430,938.71,11.82,1.843,1
19.82,50.7,1187,400,12919,19433,938.71,11.53,1.798,1
19.824,50.12,1201,400,12918,19435,938.712,11.43,1.782,1
19.827,49.67,1216,405,12910,19419,938.708,11.61,1.811,1
19.83,49.37,1228,400,12913,19421,938.703,11.61,1.81,1
19.833,49.08,1222,400,12912,19416,938.713,11.75,1.832,1
19.836,48.87,1249,400,12913,19427,938.707,11.83,1.844,1
19.839,48.67,1228,400,12910,19427,938.716,11.61,1.811,1
19.842,48.51,1203,400,12912,19425,938.714,11.57,1.804,1
19.845,48.35,1205,400,12909,19421,938.714,11.46,1.787,1
19.848,48.22,1226,405,12913,19424,938.718,11.35,1.771,1
19.851,48.09,1205,400,12918,19434,938.722,11.13,1.735,1
19.854,48.03,1197,400,12914,19428,938.717,10.95,1.708,1
19.857,47.98,1254,410,12913,19426,938.712,10.9,1.7,1
19.86,47.88,1226,400,12912,19422,938.72,10.85,1.692,1
19.863,47.85,1218,406,12909,19418,938.701,10.9,1.7,1
19.866,47.78,1208,400,12916,19428,938.696,10.98,1.713,1
19.869,47.69,1214,401,12915,19427,938.708,11.04,1.722,1
19.872,47.66,1195,400,12917,19432,938.716,11.05,1.724,1
19.874,47.63,1205,407,12915,19423,938.717,10.97,1.711,1
19.877,47.54,1214,400,12915,19433,938.724,10.87,1.695,1
19.88,47.51,1212,400,12917,19428,938.73,10.8,1.684,1
19.883,47.48,1195,400,12911,19433,938.723,10.83,1.688,1
19.886,47.45,1230,410,12912,19425,938.717,10.8,1.684,1
19.889,47.39,1208,400,12915,19427,938.706,10.74,1.675,1
19.892,47.33,1245,410,12910,19421,938.714,10.76,1.678,1
19.895,47.3,1237,404,12912,19426,938.732,10.73,1.673,1
19.898,47.28,1300,431,12894,19399,938.731,10.89,1.698,1
19.901,48.04,1268,424,12895,19406,938.725,11.26,1.756,1
19.904,48.95,1287,432,12900,19412,938.725,11.35,1.769,1
19.907,49.72,1266,421,12907,19419,938.718,11.67,1.82,1
19.91,50.34,1239,410,12909,19426,938.718,11.8,1.839,1
19.913,50.87,1199,415,12903,19412,938.734,11.88,1.852,1
19.916,51.29,1195,400,12912,19433,938.738,11.86,1.849,1
19.919,51.65,1216,407,12908,19427,938.741,11.78,1.837,1
19.921,51.96,1180,408,12913,19422,938.737,11.42,1.781,1
19.924,52.2,1186,406,12911,19429,938.735,11.23,1.751,1
19.927,52.39,1161,404,12914,19433,938.74,11.09,1.729,1
19.93,52.54,1187,404,12911,19431,938.728,11.03,1.72,1
19.933,52.68,1180,406,12913,19432,938.734,11.07,1.726,1
19.936,52.82,1237,413,12908,19417,938.735,11.04,1.721,1
19.939,52.93,1216,415,12910,19422,938.734,10.93,1.705,1
19.942,53.01,1201,407,12907,19415,938.743,10.91,1.701,1
19.945,53.12,1239,406,12908,19423,938.747,11.04,1.721,1
19.947,53.24,1205,405,12912,19431,938.739,11.07,1.726,1
19.95,53.28,1235,413,12903,19415,938.739,10.91,1.702,1
19.953,53.35,1197,401,12913,19432,938.73,10.84,1.691,1
19.956,53.43,1203,400,12913,19426,938.726,10.74,1.674,1
19.959,53.46,1230,420,12904,19416,938.732,10.69,1.666,1
19.962,53.56,1224,411,12908,19426,938.735,10.79,1.683,1
19.965,53.59,1226,405,12914,19431,938.744,10.87,1.694,1
19.967,53.65,1230,410,12913,19430,938.743,10.87,1.695,1
19.97,53.72,1256,412,12901,19416,938.735,10.67,1.664,1
19.973,53.76,1233,422,12908,19421,938.731,10.8,1.684,1
19.976,53.76,1210,410,12910,19425,938.725,11.34,1.769,1
19.979,53.83,1228,405,12904,19423,938.726,11.47,1.788,1
19.982,53.87,1266,417,12914,19419,938.727,11.52,1.797,1
19.984,53.9,1147,400,12924,19438,938.727,11.53,1.797,1
19.987,53.11,1166,400,12922,19438,938.732,11.55,1.801,1
19.99,52.16,1163,400,12924,19437,938.729,11.71,1.827,1
19.993,51.34,1205,400,12912,19420,938.722,11.91,1.857,1
19.996,50.69,1174,400,12917,19434,938.726,11.9,1.856,1
19.998,50.14,1172,400,12920,19433,938.719,11.99,1.869,1
20.001,49.69,1201,400,12916,19430,938.727,12.17,1.898,1
20.004,49.34,1186,400,12917,19430,938.735,12.38,1.931,1
20.007,49.04,1197,402,12914,19421,938.741,12.48,1.946,1
20.01,48.86,1222,400,12915,19433,938.745,12.65,1.972,1
20.012,48.62,1207,405,12916,19431,938.73,12.72,1.984,1
20.015,48.5,1222,405,12916,19424,938.732,12.67,1.976,1
20.018,48.36,1182,400,12915,19434,938.74,12.52,1.952,1
20.021,48.23,1172,400,12913,19432,938.74,12.26,1.913,1
20.024,48.17,1205,400,12912,19428,938.738,11.74,1.83,1
20.026,48.04,1191,400,12915,19431,938.731,11.63,1.814,1
20.029,47.94,1195,400,12917,19434,938.73,11.57,1.804,1
20.032,47.9,1233,404,12906,19425,938.738,11.55,1.802,1
20.035,47.81,1228,403,12910,19424,938.726,11.55,1.8,1
20.037,47.77,1231,406,12913,19423,938.733,11.55,1.8,1
20.04,47.7,1207,400,12913,19428,938.738,11.66,1.819,1
20.043,47.61,1191,408,12912,19436,938.742,11.7,1.825,1
20.046,47.61,1210,400,12908,19432,938.736,11.48,1.79,1
20.048,47.49,1195,400,12906,19427,938.731,11.41,1.78,1
20.051,47.5,1184,414,12908,19427,938.724,11.33,1.766,1
20.054,47.45,1218,408,12910,19423,938.729,11.35,1.77,1
20.056,47.41,1191,403,12917,19427,938.725,11.5,1.794,1
20.059,47.37,1228,405,12909,19428,938.728,11.46,1.787,1
20.062,47.27,1197,400,12913,19430,938.743,11.41,1.78,1
20.065,47.31,1228,400,12917,19433,938.744,11.4,1.778,1
20.067,47.3,1295,433,12894,19409,938.742,11.48,1.79,1
20.07,48.03,1299,437,12900,19400,938.748,11.47,1.789,1
20.073,48.9,1251,418,12902,19415,938.742,11.6,1.809,1
20.075,49.67,1251,420,12903,19414,938.732,11.75,1.833,1
20.078,50.3,1247,421,12906,19415,938.731,11.84,1.846,1
20.081,50.84,1241,420,12905,19422,938.737,11.72,1.828,1
20.083,51.25,1216,412,12902,19411,938.739,11.66,1.818,1
20.086,51.62,1254,426,12903,19413,938.726,11.69,1.822,1
20.089,51.88,1233,405,12908,19422,938.715,11.74,1.831,1
20.091,52.2,1220,406,12915,19432,938.721,11.93,1.86,1
20.094,52.38,1270,410,12906,19418,938.721,11.94,1.862,1
20.097,52.52,1243,422,12904,19423,938.73,11.96,1.865,1
20.099,52.69,1184,406,12911,19427,938.726,12.12,1.89,1
20.102,52.8,1222,404,12912,19426,938.729,12.11,1.889,1
20.105,52.9,1243,414,12900,19420,938.727,12.03,1.876,1
20.107,53.03,1216,406,12911,19420,938.72,12,1.871,1
20.11,53.09,1222,408,12902,19417,938.728,11.99,1.869,1
20.113,53.2,1197,412,12909,19424,938.723,12.05,1.879,1
20.115,53.27,1230,400,12913,19432,938.709,11.93,1.86,1
20.118,53.38,1224,402,12909,19425,938.706,11.75,1.833,1
20.12,53.39,1251,426,12911,19422,938.71,11.56,1.803,1
20.123,53.46,1254,404,12905,19416,938.723,11.47,1.788,1
20.126,53.56,1233,418,12905,19430,938.716,11.35,1.769,1
20.128,53.58,1258,409,12908,19414,938.717,11.26,1.755,1
20.131,53.63,1222,405,12910,19419,938.722,11.32,1.765,1
20.133,53.74,1207,400,12911,19430,938.722,11.2,1.747,1
20.136,53.78,1233,410,12910,19419,938.739,11.25,1.754,1
20.139,53.85,1207,400,12914,19425,938.74,11.32,1.765,1
20.141,53.82,1247,413,12914,19427,938.738,11.3,1.762,1
20.144,53.84,1220,401,12914,19425,938.737,11.23,1.751,1
20.146,53.91,1168,400,12925,19438,938.728,11.04,1.721,1
20.149,53.15,1159,400,12920,19432,938.737,10.83,1.689,1
20.151,52.17,1166,400,12926,19439,938.736,10.41,1.624,1
20.154,51.37,1161,400,12920,19435,938.733,10.26,1.6,1
20.157,50.68,1182,400,12914,19439,938.736,9.94,1.55,1
20.159,50.18,1205,400,12921,19438,938.734,9.88,1.541,1
20.162,49.72,1191,400,12917,19424,938.72,9.79,1.526,1
20.164,49.33,1205,408,12911,19427,938.722,9.8,1.529,1
20.167,49.08,1214,400,12913,19425,938.718,9.94,1.55,1
20.169,48.83,1222,401,12913,19426,938.718,9.95,1.552,1
20.172,48.66,1187,400,12916,19425,938.722,9.92,1.546,1
20.174,48.46,1180,400,12913,19428,938.72,9.92,1.547,1
20.177,48.33,1180,400,12919,19432,938.716,10.05,1.567,1
20.179,48.24,1187,400,12914,19436,938.727,10.34,1.612,1
20.182,48.12,1207,400,12920,19439,938.724,10.44,1.628,1
20.184,48.03,1170,400,12919,19432,938.72,10.44,1.628,1
20.187,47.97,1197,400,12915,19432,938.72,10.31,1.608,1
20.189,47.88,1191,404,12918,19434,938.719,9.89,1.542,1
20.192,47.84,1184,403,12918,19432,938.722,9.92,1.547,1
20.194,47.77,1203,405,12916,19423,938.713,9.78,1.525,1
20.197,47.72,1208,400,12912,19432,938.711,9.69,1.511,1
20.199,47.64,1166,400,12916,19433,938.723,10.06,1.568,1
20.202,47.64,1163,400,12919,19445,938.725,10.28,1.603,1
20.204,47.55,1195,401,12916,19429,938.725,10.66,1.662,1
20.207,47.5,1207,400,12917,19432,938.73,10.81,1.685,1
20.209,47.47,1210,408,12910,19428,938.725,10.92,1.703,1
20.212,47.37,1208,400,12916,19421,938.733,11.17,1.742,1
20.214,47.4,1191,400,12912,19432,938.739,11.4,1.777,1
20.217,47.34,1247,407,12916,19424,938.735,11.5,1.793,1
20.219,47.34,1164,400,12915,19436,938.732,11.57,1.805,1
20.222,47.3,1262,426,12904,19425,938.738,11.6,1.809,1
20.224,48.06,1281,426,12896,19401,938.735,11.62,1.811,1
20.226,48.91,1281,424,12902,19406,938.74,11.66,1.818,1
20.229,49.71,1228,410,12906,19422,938.737,11.67,1.82,1
20.231,50.37,1235,417,12907,19417,938.719,11.41,1.779,1
20.234,50.91,1254,414,12902,19420,938.72,11.38,1.774,1
20.236,51.31,1247,415,12908,19422,938.722,11.49,1.792,1
20.239,51.65,1249,406,12905,19412,938.717,11.61,1.811,1
20.241,51.91,1210,413,12912,19434,938.714,11.94,1.862,1
20.243,52.2,1220,401,12912,19421,938.718,12.08,1.884,1
20.246,52.38,1230,402,12906,19424,938.722,12.33,1.922,1
20.248,52.58,1203,400,12911,19426,938.73,12.38,1.931,1
20.251,52.72,1193,404,12916,19435,938.743,12.46,1.943,1
